sheet_row,company_name,url,contact_url,proposal_class,previous_comment,group,decision,comment,adopted,client_hits,service_hits,recurring_hits,negative_hits,form_ok,official_status,contact_status,evidence_urls,prior_classification
1104,プリントハウス株式会社,https://sapporo-print.com/,https://sapporo-print.com/contact/,S｜地域印刷・販促物・ポスティング支援,北海道印刷工業組合公式会員：商業印刷・販促物・企画制作,B,除外｜B｜S｜地域印刷・販促物・ポスティング支援,【除外根拠】実在する問い合わせフォーム未確認｜【確認事実】顧客=店舗 / 中小企業｜受託=公式文言を確認できず（S｜地域印刷・販促物・ポスティング支援分類を根拠に送付対象維持）｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム未確認｜根拠URL=https://sapporo-print.com/ ; https://sapporo-print.com/select-service/wearprint/ ; https://sapporo-print.com/select-service/acrylic/｜監査日=2026-08-12,no,店舗 / 中小企業,,,,no,200,200,https://sapporo-print.com/ / https://sapporo-print.com/select-service/wearprint/ / https://sapporo-print.com/select-service/acrylic/ / https://sapporo-print.com/profile/,review_membership_only
1105,マツオ印刷株式会社,https://www.matsuo-print.com/,https://www.matsuo-print.com/contact/,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作,B,送付対象｜B｜S｜地域印刷・販促物・ポスティング支援,【確認事実】顧客=企業向け｜受託=公式文言を確認できず（S｜地域印刷・販促物・ポスティング支援分類を根拠に送付対象維持）｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://www.matsuo-print.com/ ; https://www.matsuo-print.com/userguide/support/ ; https://www.matsuo-print.com/userguide/support/b_datacheck/｜監査日=2026-08-12,yes,企業向け,,,,yes,200,200,https://www.matsuo-print.com/ / https://www.matsuo-print.com/userguide/support/ / https://www.matsuo-print.com/userguide/support/b_datacheck/ / https://www.matsuo-print.com/company/,review_membership_only
1106,三栄印刷株式会社,https://www.aaa-print.co.jp/,https://www.aaa-print.co.jp/contact/,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作,B,送付対象｜B｜S｜地域印刷・販促物・ポスティング支援,【確認事実】顧客=お客様の課題｜受託=web制作 / webマーケティング / プロモーション｜継続支援=明記あり：継続的な改善｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://www.aaa-print.co.jp/ ; https://www.aaa-print.co.jp/company/ ; https://www.aaa-print.co.jp/company/esg-initiatives/｜監査日=2026-08-12,yes,お客様の課題,web制作 / webマーケティング / プロモーション,継続的な改善,,yes,200,200,https://www.aaa-print.co.jp/ / https://www.aaa-print.co.jp/company/ / https://www.aaa-print.co.jp/company/esg-initiatives/,review_weak_hub
1107,中央印刷株式会社,https://cp-one.jp/,https://cp-one.jp/contact/,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作,B,送付対象｜B｜S｜地域印刷・販促物・ポスティング支援,【確認事実】顧客=店舗｜受託=プロモーション｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://cp-one.jp/ ; https://cp-one.jp/service/ ; https://cp-one.jp/corporaccessate/｜監査日=2026-08-12,yes,店舗,プロモーション,,,yes,200,200,https://cp-one.jp/ / https://cp-one.jp/service/ / https://cp-one.jp/corporaccessate/,keep_partner_fit
1108,中村印刷株式会社,https://www.n-mark.co.jp/,https://www.n-mark.co.jp/contact,S｜地域印刷・販促物・ポスティング支援,北海道印刷工業組合公式会員：商業印刷・販促物・企画制作,B,送付対象｜B｜S｜地域印刷・販促物・ポスティング支援,【確認事実】顧客=公式文言を確認できず（B分類を根拠に送付対象維持）｜受託=公式文言を確認できず（S｜地域印刷・販促物・ポスティング支援分類を根拠に送付対象維持）｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://www.n-mark.co.jp/ ; https://www.n-mark.co.jp/company/#logo ; https://www.n-mark.co.jp/company/｜監査日=2026-08-12,yes,,,,,yes,200,200,https://www.n-mark.co.jp/ / https://www.n-mark.co.jp/company/#logo / https://www.n-mark.co.jp/company/,review_membership_only
1109,中西印刷株式会社,http://www.nakanishi-printing.co.jp/,http://www.nakanishi-printing.co.jp/inquiry/,S｜地域印刷・販促物・ポスティング支援,北海道印刷工業組合公式会員：商業印刷・販促物・企画制作,B,除外｜B｜S｜地域印刷・販促物・ポスティング支援,【除外根拠】実在する問い合わせフォーム未確認｜【確認事実】顧客=公式文言を確認できず（B分類を根拠に送付対象維持）｜受託=公式文言を確認できず（S｜地域印刷・販促物・ポスティング支援分類を根拠に送付対象維持）｜継続支援=明記あり：継続的改善｜窓口=実フォーム未確認｜根拠URL=http://www.nakanishi-printing.co.jp/ ; http://www.nakanishi-printing.co.jp/business/ ; http://www.nakanishi-printing.co.jp/business/privacy/｜監査日=2026-08-12,no,,,継続的改善,,no,200,200,http://www.nakanishi-printing.co.jp/ / http://www.nakanishi-printing.co.jp/business/ / http://www.nakanishi-printing.co.jp/business/privacy/ / http://www.nakanishi-printing.co.jp/outline/,review_membership_only
1110,久留米印刷株式会社,https://www.kurume-insatsu.co.jp/,https://www.kurume-insatsu.co.jp/contact/,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作,B,送付対象｜B｜S｜地域印刷・販促物・ポスティング支援,【確認事実】顧客=公式文言を確認できず（B分類を根拠に送付対象維持）｜受託=公式文言を確認できず（S｜地域印刷・販促物・ポスティング支援分類を根拠に送付対象維持）｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://www.kurume-insatsu.co.jp/ ; https://www.kurume-insatsu.co.jp/service/ ; https://www.kurume-insatsu.co.jp/company/｜監査日=2026-08-12,yes,,,,,yes,200,200,https://www.kurume-insatsu.co.jp/ / https://www.kurume-insatsu.co.jp/service/ / https://www.kurume-insatsu.co.jp/company/,review_membership_only
1111,久野印刷株式会社,https://www.media-line.or.jp/hisano/,https://www.media-line.or.jp/hisano/contact/,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作,B,送付対象｜B｜S｜地域印刷・販促物・ポスティング支援,【確認事実】顧客=店舗｜受託=販売促進｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://www.media-line.or.jp/hisano/ ; https://www.media-line.or.jp/hisano/company/ ; https://www.media-line.or.jp/hisano/services01/｜監査日=2026-08-12,yes,店舗,販売促進,,,yes,200,200,https://www.media-line.or.jp/hisano/ / https://www.media-line.or.jp/hisano/company/ / https://www.media-line.or.jp/hisano/services01/,keep_partner_fit
1112,井上紙工印刷株式会社,https://e-isp.jp/,https://e-isp.jp/contact/,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作,B,送付対象｜B｜S｜地域印刷・販促物・ポスティング支援,【確認事実】顧客=公式文言を確認できず（B分類を根拠に送付対象維持）｜受託=公式文言を確認できず（S｜地域印刷・販促物・ポスティング支援分類を根拠に送付対象維持）｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://e-isp.jp/ ; https://e-isp.jp/gaiyou/｜監査日=2026-08-12,yes,,,,,yes,200,200,https://e-isp.jp/ / https://e-isp.jp/gaiyou/,review_membership_only
1113,井上総合印刷株式会社,https://www.inoue-sogo.co.jp/,https://www.inoue-sogo.co.jp/company,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作,B,送付対象｜B｜S｜地域印刷・販促物・ポスティング支援,【確認事実】顧客=飲食店 / お客様の集客｜受託=web制作｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://www.inoue-sogo.co.jp/ ; https://www.inoue-sogo.co.jp/about ; https://www.inoue-sogo.co.jp/service/printing｜監査日=2026-08-12,yes,飲食店 / お客様の集客,web制作,,,yes,200,200,https://www.inoue-sogo.co.jp/ / https://www.inoue-sogo.co.jp/about / https://www.inoue-sogo.co.jp/service/printing,keep_partner_fit
1114,今井印刷株式会社,https://imai-p.jp/,https://imai-p.jp/contact/,S｜地域印刷・販促物・ポスティング支援,福岡県印刷工業組合公式会員：商業印刷・販促物・企画制作,B,除外｜B｜S｜地域印刷・販促物・ポスティング支援,【除外根拠】実在する問い合わせフォーム未確認｜【確認事実】顧客=店舗 / クライアント企業｜受託=ブランディング / プロモーション｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム未確認｜根拠URL=https://imai-p.jp/ ; https://imai-p.jp/service/ ; https://imai-p.jp/works/｜監査日=2026-08-12,no,店舗 / クライアント企業,ブランディング / プロモーション,,,no,200,200,https://imai-p.jp/ / https://imai-p.jp/service/ / https://imai-p.jp/works/ / https://imai-p.jp/aboutus/,keep_partner_fit
1115,北光印刷株式会社,http://hokkou-pt.com/,http://hokkou-pt.com/information,S｜地域印刷・販促物・ポスティング支援,北海道印刷工業組合公式会員：商業印刷・販促物・企画制作,B,送付対象｜B｜S｜地域印刷・販促物・ポスティング支援,【確認事実】顧客=公式文言を確認できず（B分類を根拠に送付対象維持）｜受託=ホームページ制作｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=http://hokkou-pt.com/ ; http://hokkou-pt.com/company/ ; http://hokkou-pt.com/content/｜監査日=2026-08-12,yes,,ホームページ制作,,,yes,200,200,http://hokkou-pt.com/ / http://hokkou-pt.com/company/ / http://hokkou-pt.com/content/,review_weak_hub
1116,北海印刷株式会社,https://hokkai-print.co.jp/,https://hokkai-print.co.jp/contact/,S｜地域印刷・販促物・ポスティング支援,北海道印刷工業組合公式会員：商業印刷・販促物・企画制作,B,送付対象｜B｜S｜地域印刷・販促物・ポスティング支援,【確認事実】顧客=中小企業｜受託=web制作 / ホームページ制作 / サイト制作｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://hokkai-print.co.jp/ ; https://hokkai-print.co.jp/company/ ; https://hokkai-print.co.jp/company/#corp01｜監査日=2026-08-12,yes,中小企業,web制作 / ホームページ制作 / サイト制作,,,yes,200,200,https://hokkai-print.co.jp/ / https://hokkai-print.co.jp/company/ / https://hokkai-print.co.jp/company/#corp01,keep_partner_fit
1117,北海道磁気印刷株式会社,https://www.hmpjiki.co.jp/,https://www.hmpjiki.co.jp/harisensu/format/,S｜地域印刷・販促物・ポスティング支援,北海道印刷工業組合公式会員：商業印刷・販促物・企画制作,B,送付対象｜B｜S｜地域印刷・販促物・ポスティング支援,【確認事実】顧客=公式文言を確認できず（B分類を根拠に送付対象維持）｜受託=公式文言を確認できず（S｜地域印刷・販促物・ポスティング支援分類を根拠に送付対象維持）｜継続支援=明記確認できず（送付可否には影響させない）｜窓口=実フォーム確認｜【営業仮説・未確認】GBP運用を追加施策または実務外注として提案できる可能性｜根拠URL=https://www.hmpjiki.co.jp/ ; https://www.hmpjiki.co.jp/company/ ; https://www.hmpjiki.co.jp/company/award/｜監査日=2026-08-12,yes,,,,,yes,200,200,https://www.hmpjiki.co.jp/ / https://www.hmpjiki.co.jp/company/ / https://www.hmpjiki.co.jp/company/award/,review_membership_only
