sheet_row,company_name,url,contact_url,proposal_class,existing_evidence,classification,reason,official_status,final_url,positive_hits,hub_hits,weak_hits,membership_only,employees_detected,offices_detected,capital_man_detected,listed_signal,national_scale_signal,existing_enterprise_class,existing_enterprise_match,evidence_urls
1656,まさひろ商事不動産株式会社,https://www.masahiro-s.co.jp/,https://www.masahiro-s.co.jp/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.masahiro-s.co.jp/,,,賃貸管理,yes,,,,no,no,,,https://www.masahiro-s.co.jp/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81/
1657,まるさ住宅株式会社,https://www.marusa.net/,https://www.marusa.net/form/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.marusa.net/,,店舗 / サロン / 飲食店,,yes,,,1000,no,no,,,https://www.marusa.net/company/ / https://www.marusa.net/forbusiness/
1658,みづほ住販株式会社,https://www.miduho21.com/,https://www.miduho21.com/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.miduho21.com/,,店舗 / 飲食店 / 旅館 / 不動産会社,,yes,,,,no,no,,,https://www.miduho21.com/company / https://www.miduho21.com/company#map
1659,みらいずコンサルティング株式会社,https://mi-rize.com/,https://mi-rize.com/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://mi-rize.com/,,不動産会社 / クライアント,賃貸管理,yes,,,,no,no,,,https://mi-rize.com/about/ / https://mi-rize.com/training/
1660,アイレントホーム株式会社,https://www.airenthome.co.jp/,https://www.airenthome.co.jp/fp-7485/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.airenthome.co.jp/,,店舗 / 不動産会社,賃貸管理,yes,60,,5000,no,no,,,https://www.airenthome.co.jp/fp-21559/ / https://www.airenthome.co.jp/company/
1661,アイ・シンクレント株式会社,https://www.ithinkrent.co.jp:443/,https://www.ithinkrent.co.jp/faq,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,exclude_high_scale,公式サイトで上場または大規模シグナルを確認,200,https://www.ithinkrent.co.jp:443/,,店舗,,yes,,3513,,no,no,,,https://www.ithinkrent.co.jp/ownerpage/ / https://www.ithinkrent.co.jp/aboutus/
1662,アイ・リリーフ株式会社,https://i-relief.jp/,https://i-relief.jp/kasitai/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,keep_partner_fit,公式サイトで受託支援と地域顧客接点を確認,200,https://i-relief.jp/,広告代理,店舗 / フランチャイズ,賃貸管理,yes,15,,,no,no,,,https://i-relief.jp/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81/
1663,アクティリビング株式会社,https://www.aktyliving.com/,https://www.aktyliving.com/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.aktyliving.com/,,店舗,賃貸管理,yes,,,,no,no,,,https://www.aktyliving.com/company/ / https://www.aktyliving.com/company/#access
1664,アサヒグローバルホーム株式会社,https://asahigloval.co.jp/,https://asahigloval.co.jp/attend_form,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://asahigloval.co.jp/,,,,yes,,,,no,no,,,https://asahigloval.co.jp/about/ / https://asahigloval.co.jp/service/zeh/
1665,アサヒ住宅株式会社,https://www.asahijyutaku.co.jp/,https://www.asahijyutaku.co.jp/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.asahijyutaku.co.jp/,,,賃貸管理,yes,40,,7200,no,no,,,https://www.asahijyutaku.co.jp/about/ / https://www.asahijyutaku.co.jp/about/#box06anc
1666,アセットテクノロジー株式会社,https://assettech.co.jp/,https://assettech.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://assettech.co.jp/,,店舗,賃貸管理,yes,,,,no,no,,,https://assettech.co.jp/company/ / https://assettech.co.jp/company/
1667,アネシスプランニング株式会社,https://www.anesisplan.co.jp/,https://anesisplan.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.anesisplan.co.jp/,,不動産会社 / 中小企業,内装工事,yes,,,,no,no,,,https://www.anesisplan.co.jp/column/business_transformation/ / https://www.anesisplan.co.jp/#companyprofile
1668,アペックスホームズ株式会社,https://www.apexhomes.co.jp/,https://www.apexhomes.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,exclude_high_scale,公式サイトで上場または大規模シグナルを確認,200,https://www.apexhomes.co.jp/,,店舗 / 医院 / クリニック / 歯科,賃貸管理,yes,,40,3000,no,no,,,https://www.apexhomes.co.jp/about-us
1669,アムス・インターナショナル株式会社,https://www.amms.co.jp/,https://www.amms.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.amms.co.jp/,,,,yes,,,,no,no,,,https://www.amms.co.jp/business
1670,アラームボックス株式会社,https://alarmbox.co.jp/,https://alarmbox.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://alarmbox.co.jp/,,店舗,,yes,,,,no,no,,,https://alarmbox.co.jp/about-new/
1671,アルファ丸嶋株式会社,https://www.m-alfa.co.jp/,https://www.m-alfa.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.m-alfa.co.jp/,,店舗 / 飲食店 / ホテル,,yes,,,5000,no,no,,,https://www.m-alfa.co.jp/company/ / https://www.m-alfa.co.jp/business/
1672,アーバンネット株式会社,https://www.kita-club.co.jp/,https://www.kita-club.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.kita-club.co.jp/,,飲食店,,yes,,,1000,no,no,,,https://www.kita-club.co.jp/about / https://www.kita-club.co.jp/user-service
1673,アールケイホーム株式会社,https://www.rkhome.co.jp/,https://www.rkhome.co.jp/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%81%9b/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.rkhome.co.jp/,,店舗,賃貸管理,yes,,,,no,no,,,https://www.rkhome.co.jp/ / https://www.rkhome.co.jp/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81/
1674,インターナショナル岩田企画株式会社,https://www.iiplan.co.jp/,https://www.iiplan.co.jp/form_nomal/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.iiplan.co.jp/,,店舗 / ホテル / 不動産会社 / フランチャイズ,賃貸管理,yes,52,,100,no,no,,,https://www.iiplan.co.jp/company/ / https://www.iiplan.co.jp/about-container/
1675,イーグルハウス株式会社,https://www.eagle-house.co.jp/,https://www.eagle-house.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.eagle-house.co.jp/,,店舗,,yes,,,,no,no,,,https://www.eagle-house.co.jp/company/shops/#s01 / https://www.eagle-house.co.jp/company/shops/#s02
1676,ウスイホーム株式会社,https://www.usui-home.com/,https://www.usui-home.com/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.usui-home.com/,,店舗,賃貸管理,yes,,,,no,no,,,https://www.usui-home.com/company/ / https://www.usui-home.com/company/corporatemessage/
1677,エイシン株式会社,https://www.my-chintai.nagoya/,https://www.my-chintai.nagoya/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.my-chintai.nagoya/,,店舗 / クリニック / サロン / 飲食店 / 不動産会社,,yes,31,,,no,no,,,https://www.my-chintai.nagoya/company/ / https://www.my-chintai.nagoya/forbusiness/
1678,エスアクセス・ファシリティーズ株式会社,https://s-afcity.co.jp/,https://s-afcity.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://s-afcity.co.jp/,,,,yes,,,,no,no,,,https://s-afcity.co.jp/company/ / https://s-afcity.co.jp/service/selling/
1679,エステイトアクティフ株式会社,https://www.est-a.co.jp/,https://www.est-a.co.jp/?page_id=11,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.est-a.co.jp/,,店舗,賃貸管理 / 不動産仲介,yes,17,,1000,no,no,,,https://www.est-a.co.jp/?page_id=5 / https://www.est-a.co.jp/?page_id=9
1680,エス・ケーホーム株式会社,https://skhome.co.jp/,https://skhome.co.jp/real_estate_sales/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://skhome.co.jp/,,店舗,賃貸管理 / 不動産仲介,yes,,,2540,no,no,,,https://skhome.co.jp/about/ / https://skhome.co.jp/aboutus/
1681,エフタウン株式会社,https://www.f-town.jp/,https://www.f-town.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.f-town.jp/,,店舗,賃貸管理,yes,,,1000,no,no,,,https://www.f-town.jp/company/
1682,エルももち株式会社,https://www.lmomochi.com/,https://www.lmomochi.com/contents/inquiry,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.lmomochi.com/,,店舗 / 不動産会社 / フランチャイズ,賃貸管理,yes,,,,no,no,,,https://www.lmomochi.com/contents/company / https://www.lmomochi.com/contents/company#map
1683,エルシーズ株式会社,https://www.lcsgroup.co.jp/,https://www.lcsgroup.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_membership_only,団体会員・出展者情報のみで、受託支援根拠を確認できず,200,https://www.lcsgroup.co.jp/,,不動産会社,賃貸管理,yes,,,,no,no,,,https://www.lcsgroup.co.jp/company/#box4 / https://www.lcsgroup.co.jp/company/#box3
