address,company_name,confidence,contact_url,discovery_note,evidence_detail,evidence_urls,exclusion_scope,generic_email,hub_type,last_verified_at,maps_url,margin_fit,phone,recurring_relationship,reject_reason,review_status,source_http_status,source_url,status,store_client_access,url,verification_version,why_fit
福岡県福岡市中央区今泉２丁目５番２８−７０１号,有限会社クロスポイント,,,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://fmc.jp/"", ""text"": ""品企画 オリジナル商品プロデュース 〈化粧品・健康食品〉 メディア 全国ケーブルテレビの出稿 ブランディング ブランディングサポート WEB・システム システムの構築 セキュリティーの徹底 デザイン 商品開発に欠かせない ブランディングデザイン""}, {""url"": ""https://fmc.jp/business.html"", ""text"": ""体選定ではなく、配信タイミングやクリエイティブとの相性、媒体ごとの役割分担までを統合的に設計し、成果に直結する広告運用を実現します。 長年培ってきたプランニング力により、無駄な広告費を削減しながら最大効率を実現します。 クリエイティブ制作 売れる広告は、単なるデザインの良し悪しではなく「""}, {""url"": ""https://fmc.jp/business.html#a"", ""text"": ""体選定ではなく、配信タイミングやクリエイティブとの相性、媒体ごとの役割分担までを統合的に設計し、成果に直結する広告運用を実現します。 長年培ってきたプランニング力により、無駄な広告費を削減しながら最大効率を実現します。 クリエイティブ制作 売れる広告は、単なるデザインの良し悪しではなく「""}]",,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,200,https://houjin.goo.to/corporations/9290002022567,,,https://fmc.jp/crosspoint,20260827-service-pages-v4,
福岡県福岡市南区大橋１丁目３番１８－１２０１号,株式会社ｄｅｌｉｇｈｔ,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,200,https://houjin.goo.to/corporations/4290001062395,,,https://delight2013.co.jp,20260827-service-pages-v4,
福岡県北九州市小倉北区浅野２丁目６番１６号,株式会社西部九広,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/4290801002063,,,https://www.ippatsu.jp/index.html,20260827-service-pages-v4,
,クロスデザイン,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://homepage-kimete.com/company/%e3%82%af%e3%83%ad%e3%82%b9%e3%83%87%e3%82%b6%e3%82%a4%e3%83%b3/,,,http://xdesignx.net,20260827-service-pages-v4,
,株式会社テンプルウェスト,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://homepage-kimete.com/company/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e3%83%86%e3%83%b3%e3%83%97%e3%83%ab%e3%82%a6%e3%82%a7%e3%82%b9%e3%83%88/,,,https://temple-west.com,20260827-service-pages-v4,
,株式会社キュービスト,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://homepage-kimete.com/company/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e3%82%ad%e3%83%a5%e3%83%bc%e3%83%93%e3%82%b9%e3%83%88/,,,https://www.qbist.co.jp,20260827-service-pages-v4,
,webプロダクション　A-XYZ,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://homepage-kimete.com/company/web%e3%83%97%e3%83%ad%e3%83%80%e3%82%af%e3%82%b7%e3%83%a7%e3%83%b3%e3%80%80a-xyz/,,,http://www.a-xyz.com,20260827-service-pages-v4,
,株式会社Re・Side,,,,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,,https://homepage-kimete.com/company/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%bere%e3%83%bbside/,,,https://re-side.net,20260827-service-pages-v4,
東京都国立市青柳２丁目１９番地の３１,株式会社企汎社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/9012401003621,,,https://kibonsha.com/index.html,20260827-service-pages-v4,
東京都板橋区小豆沢１丁目１３番１２号,株式会社島崎商事,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,200,https://houjin.goo.to/corporations/9011401022342,,,https://www.shimazaki.tokyo,20260827-service-pages-v4,
東京都新宿区新宿５丁目１８番２１号,株式会社よしもとチケット,,,会社詳細の問い合わせリンク。公式性は別途確認必須,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,200,https://houjin.goo.to/corporations/9011101087660,,,https://www.yoshimoto.co.jp/corp/info/group.html,20260827-service-pages-v4,
兵庫県神戸市中央区中町通３丁目１番１６号サンビル５０２,株式会社Ｍｅｅｄａｓ,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/9140001105750,,,https://meedas.shop,20260827-service-pages-v4,
大阪府大阪市生野区舎利寺２丁目１０番３号,株式会社ミネテック,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,200,https://houjin.goo.to/corporations/9120001018979,,,https://www.minetec.jp,20260827-service-pages-v4,
石川県加賀市伊切町に１０６番地１,ＰＥＡＰデザイン株式会社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,"[{""url"": ""https://www.peapdesign.com/"", ""text"": ""石川県の看板デザイン・製作・施工|PEAP DESIGN top of page HOME ABOUT CONTACT 地域に調和し、 人の記憶に残るサインを。 企画・デザイン・製作・施工ま""}, {""url"": ""https://www.peapdesign.com/"", ""text"": ""しながら、企業や地域の想いを形にするサインづくりを行っています。 ABOUT SERVICE 屋外広告 ◼️ サイン企画・デザイン 大型インクジェット・UV印刷 ロゴ・各種グラフィ\u0000\u0000ックデザイン WEB制作・リースサイン ◼️ 看板製作・施工・メンテナンス デジタルサイネージ・ネオンサイン 看板製""}, {""url"": ""https://www.peapdesign.com/"", ""text"": ""CE 屋外広告 ◼️ サイン企画・デザイン 大型インクジェット・UV印刷 ロゴ・各種グラフィ\u0000\u0000ックデザイン WEB制作・リースサイン ◼️ 看板製作・施工・メンテナンス デジタルサイネージ・ネオンサイン 看板製作全般 保守点検・修理 Previous 01 02 03 04 05 06 ""}]",,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,200,https://houjin.goo.to/corporations/9220001013359,,,https://www.peapdesign.com,20260827-service-pages-v4,
福岡県北九州市八幡西区光明１丁目７番１５号,ＫＯＨＯ株式会社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,200,https://houjin.goo.to/corporations/9290801009780,,,https://pr-koho.com,20260827-service-pages-v4,
福井県福井市玄正島町第８号２３番地の１,昭和美術印刷株式会社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,200,https://houjin.goo.to/corporations/9210001001629,,,https://www.showa-art.co.jp,20260827-service-pages-v4,
鹿児島県鹿児島市田上７丁目９番２０号,株式会社ニシムラ,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,200,https://houjin.goo.to/corporations/9340001003273,,,https://www.nishimura.st,20260827-service-pages-v4,
香川県仲多度郡琴平町榎井２６１番地,株式会社弘栄社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/9470001008160,,,https://koueisha-inc.co.jp/index.html,20260827-service-pages-v4,
東京都渋谷区渋谷３丁目１３番１１号,株式会社オリエンティ,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/1011001015679,,,https://www.orienty.co.jp/index.html,20260827-service-pages-v4,
東京都千代田区六番町１３番地６,株式会社朝日写真ニユース社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/1010001008882,,,https://www.asahi-photonews.com,20260827-service-pages-v4,
東京都渋谷区代々木２丁目１８番５号,株式会社丸石,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,200,https://houjin.goo.to/corporations/1011001022295,,,https://www.copy-maruishi.co.jp/index.html,20260827-service-pages-v4,
東京都板橋区大山金井町５６番９号,株式会社華人Ｃｈａｎｎｅｌ　Ｊａｐａｎ,,,会社詳細の問い合わせリンク。公式性は別途確認必須,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,200,https://houjin.goo.to/corporations/1011401018439,,,https://www.hrtvjapan.com,20260827-service-pages-v4,
鹿児島県鹿児島市東開町３番７６号,株式会社タカシ巧芸社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,200,https://houjin.goo.to/corporations/9340001013693,,,https://takashi-sign.com,20260827-service-pages-v4,
大分県大分市萩原３丁目１２番１１号,株式会社アドヴァイス,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,200,https://houjin.goo.to/corporations/9320001005882,,,https://www.ad-vice.jp,20260827-service-pages-v4,
北海道千歳市信濃３丁目３２番７号,株式会社産報,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/1430001029770,,,https://san-po.jp/index.html,20260827-service-pages-v4,
東京都文京区大塚３丁目３５番１２号,株式会社島村製本工場,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,200,https://houjin.goo.to/corporations/4010001003658,,,https://www.shimamura-seihon.co.jp,20260827-service-pages-v4,
大阪府堺市堺区新在家町西１丁１番２７号,三原染工株式会社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/3120101007219,,,https://mdmihara.co.jp,20260827-service-pages-v4,
東京都八王子市石川町２９５１番地９,三省堂印刷株式会社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,200,https://houjin.goo.to/corporations/4010101001454,,,https://www.sanseido-prtg.co.jp,20260827-service-pages-v4,
福岡県福岡市南区清水３丁目２３番１７号,有限会社生島印刷,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,200,https://houjin.goo.to/corporations/2290002002410,,,https://shojima.co.jp,20260827-service-pages-v4,
東京都足立区谷在家３丁目２３番２号,株式会社ホンマ装美,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,200,https://houjin.goo.to/corporations/4011801011916,,,https://honmasobi.co.jp/index.html,20260827-service-pages-v4,
東京都墨田区緑３丁目１８番８号,有限会社大昌カラー,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,200,https://houjin.goo.to/corporations/4010602032782,,,https://www.irokou.com,20260827-service-pages-v4,
東京都江戸川区臨海町４丁目３番１号,シーピーユーメールサービス株式会社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,200,https://houjin.goo.to/corporations/1011701009518,,,https://www.cpums.co.jp,20260827-service-pages-v4,
東京都港区浜松町２丁目３番２６号,東京加工紙株式会社,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,200,https://houjin.goo.to/corporations/1010401020495,,,https://www.t-kakou.co.jp/index.html,20260827-service-pages-v4,
東京都板橋区大山金井町５番３号,株式会社伸光堂,,,会社詳細の問い合わせリンク。公式性は別途確認必須,,,RECHECK,,,,,,,,公式ページに顧客向けWeb制作・集客運用サービスの明確な根拠なし,RECHECK,200,https://houjin.goo.to/corporations/3011401002903,,,https://www.sinkodo.jp/company/shinko-do,20260827-service-pages-v4,
